,index,TIME,RELATIVE_TIME,VOLTAGE,CURRENT,TEMPERATURE,COMMENT,TYPE,DATE,StepNumber,del_t,del_Q,Q,dQ,dV,Energy_Wh,Original_Segment
35604,768919,3894297.79,5160.04,4.2,0.121,38.71608,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0020666666666666667,4.038511080499276,0.002066666666666883,0.0,0.00868000000000091,225
35605,768920,3894357.79,5220.04,4.2,0.117,38.73138,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.001983333333333333,4.04049441383261,0.001983333333333448,0.0,0.008330000000000481,225
35606,768921,3894417.79,5280.04,4.2,0.11,38.76199,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.001891666666666667,4.042386080499276,0.0018916666666664028,0.0,0.007944999999998892,225
35607,768922,3894477.79,5340.04,4.2,0.107,38.76199,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0018083333333333332,4.044194413832609,0.0018083333333329676,0.0,0.007594999999998464,225
35608,768923,3894537.79,5400.04,4.2,0.103,38.74669,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00175,4.0459444138326095,0.0017500000000003624,0.0,0.007350000000001522,225
35609,768924,3894597.79,5460.04,4.2,0.099,38.76199,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0016833333333333333,4.047627747165943,0.001683333333333259,0.0,0.007069999999999688,225
35610,768925,3894657.79,5520.04,4.2,0.095,38.7773,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0016166666666666666,4.04924441383261,0.0016166666666670437,0.0,0.006790000000001584,225
35611,768926,3894717.79,5580.04,4.2,0.092,38.8079,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0015583333333333334,4.050802747165943,0.0015583333333335503,0.0,0.006545000000000911,225
35612,768927,3894777.79,5640.04,4.2,0.088,38.82321,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0014999999999999998,4.052302747165943,0.0015000000000000568,0.0,0.0063000000000002394,225
35613,768928,3894837.79,5700.04,4.2,0.085,38.83851,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0014416666666666666,4.05374441383261,0.0014416666666665634,0.0,0.006054999999999567,225
35614,768929,3894897.79,5760.04,4.2,0.081,38.85382,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0013833333333333334,4.055127747165943,0.00138333333333307,0.0,0.005809999999998894,225
35615,768930,3894957.79,5820.04,4.2,0.078,38.86912,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.001325,4.056452747165943,0.0013249999999995765,0.0,0.0055649999999982215,225
35616,768931,3895017.79,5880.04,4.2,0.076,38.91503,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0012833333333333334,4.057736080499276,0.001283333333333303,0.0,0.005389999999999873,225
35617,768932,3895077.79,5940.04,4.2,0.072,38.93034,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0012333333333333332,4.058969413832609,0.0012333333333334195,0.0,0.005180000000000362,225
35618,768933,3895137.79,6000.04,4.2,0.07,38.94564,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0011833333333333333,4.060152747165943,0.001183333333333536,0.0,0.004970000000000851,225
35619,768934,3895197.79,6060.04,4.2,0.067,38.96095,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0011416666666666667,4.061294413832609,0.0011416666666663744,0.0,0.0047949999999987725,225
35620,768935,3895257.79,6120.04,4.2,0.065,38.97625,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0011,4.062394413832609,0.001100000000000101,0.0,0.004620000000000424,225
35621,768936,3895317.79,6180.04,4.2,0.064,38.97625,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.001075,4.0634694138326095,0.0010750000000001592,0.0,0.004515000000000669,225
35622,768937,3895377.79,6240.04,4.2,0.061,38.94564,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0010416666666666667,4.064511080499276,0.0010416666666666075,0.0,0.0043749999999997515,225
35623,768938,3895437.79,6300.04,4.2,0.06,38.97625,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0010083333333333333,4.065519413832609,0.0010083333333330557,0.0,0.004234999999998834,225
35624,768939,3895497.79,6360.04,4.2,0.056,38.99155,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0009666666666666667,4.066486080499276,0.0009666666666667822,0.0,0.004060000000000486,225
35625,768940,3895557.79,6420.04,4.2,0.055,38.97625,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.000925,4.067411080499276,0.0009249999999996206,0.0,0.0038849999999984067,225
35626,768941,3895617.79,6480.04,4.2,0.053,38.99155,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0009,4.068311080499275,0.0008999999999996788,0.0,0.003779999999998651,225
35627,768942,3895677.79,6540.04,4.2,0.05,39.03746,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0008583333333333335,4.069169413832609,0.0008583333333334053,0.0,0.0036050000000003024,225
35628,768943,3895737.79,6600.04,4.2,0.049,39.02216,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.000825,4.0699944138326085,0.0008249999999998536,0.0,0.0034649999999993852,225
35629,768944,3895797.79,6660.04,4.2,0.048,39.02216,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0008083333333333333,4.070802747165942,0.0008083333333335219,0.0,0.003395000000000792,225
35630,768945,3895857.79,6720.04,4.2,0.047,39.05277,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0007916666666666666,4.071594413832608,0.0007916666666663019,0.0,0.003324999999998468,225
35631,768946,3895917.79,6780.04,4.2,0.045,39.03746,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0007666666666666666,4.072361080499275,0.0007666666666663602,0.0,0.003219999999998713,225
35632,768947,3895977.79,6840.04,4.2,0.044,39.03746,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0007416666666666666,4.073102747165941,0.0007416666666664185,0.0,0.0031149999999989576,225
35633,768948,3896037.79,6900.04,4.2,0.043,39.00686,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.000725,4.073827747165941,0.0007250000000000867,0.0,0.0030450000000003643,225
35634,768949,3896097.79,6960.04,4.2,0.04,39.00686,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0006916666666666666,4.074519413832608,0.000691666666666535,0.0,0.002904999999999447,225
35635,768950,3896157.79,7020.04,4.2,0.04,39.00686,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0006666666666666668,4.075186080499274,0.0006666666666665932,0.0,0.0027999999999996916,225
35636,768951,3896217.79,7080.04,4.2,0.039,38.99155,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0006583333333333334,4.075844413832607,0.0006583333333329833,0.0,0.00276499999999853,225
35637,768952,3896277.79,7140.04,4.2,0.037,38.99155,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0006333333333333333,4.07647774716594,0.0006333333333330415,0.0,0.0026599999999987745,225
35638,768953,3896337.79,7200.04,4.2,0.035,38.96095,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0006000000000000001,4.077077747165941,0.000600000000000378,0.0,0.002520000000001588,225
35639,768954,3896397.79,7260.04,4.2,0.035,38.97625,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0005833333333333334,4.077661080499274,0.0005833333333331581,0.0,0.002449999999999264,225
35640,768955,3896457.79,7320.04,4.2,0.034,38.94564,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.000575,4.078236080499274,0.0005750000000004363,0.0,0.0024150000000018323,225
35641,768956,3896517.79,7380.04,4.2,0.033,38.94564,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0005583333333333333,4.0787944138326075,0.0005583333333332163,0.0,0.0023449999999995085,225
35642,768957,3896577.79,7440.04,4.2,0.032,38.91503,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0005416666666666666,4.079336080499274,0.0005416666666668846,0.0,0.002275000000000915,225
35643,768958,3896637.79,7500.04,4.2,0.032,38.89973,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0005333333333333333,4.079869413832608,0.0005333333333332746,0.0,0.0022399999999997535,225
35644,768959,3896697.79,7560.04,4.2,0.031,38.91503,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.000525,4.080394413832607,0.0005249999999996646,0.0,0.0022049999999985913,225
35645,768960,3896757.79,7620.04,4.2,0.028,38.86912,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0004916666666666667,4.080886080499274,0.0004916666666670011,0.0,0.0020650000000014047,225
35646,768961,3896817.79,7680.04,4.2,0.027,38.86912,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0004583333333333333,4.081344413832608,0.0004583333333334494,0.0,0.0019250000000004875,225
35647,768962,3896877.79,7740.04,4.2,0.027,38.83851,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00045,4.081794413832608,0.0004499999999998394,0.0,0.0018899999999993256,225
35648,768963,3896937.79,7800.04,4.2,0.026,38.83851,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00044166666666666665,4.082236080499274,0.00044166666666622945,0.0,0.0018549999999981637,225
35649,768964,3896997.79,7860.04,4.2,0.025,38.82321,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00042500000000000003,4.082661080499274,0.0004249999999998977,0.0,0.0017849999999995704,225
35650,768965,3897057.79,7920.04,4.2,0.024,38.7926,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00040833333333333336,4.083069413832607,0.0004083333333335659,0.0,0.001715000000000977,225
35651,768966,3897117.79,7980.04,4.2,0.024,38.7926,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0004,4.083469413832607,0.00039999999999995595,0.0,0.001679999999999815,225
35652,768967,3897177.79,8040.04,4.2,0.023,38.7926,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0003916666666666667,4.083861080499274,0.000391666666666346,0.0,0.0016449999999986532,225
35653,768968,3897237.79,8100.04,4.2,0.023,38.76199,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0003833333333333333,4.084244413832607,0.0003833333333336242,0.0,0.0016100000000012216,225
35654,768969,3897297.79,8160.04,4.2,0.021,38.73138,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0003666666666666666,4.084611080499274,0.00036666666666640424,0.0,0.001539999999998898,225
35655,768970,3897357.79,8220.04,4.2,0.021,38.74669,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00035000000000000005,4.084961080499274,0.0003500000000000725,0.0,0.0014700000000003044,225
35656,768971,3897417.79,8280.04,4.2,0.02,38.73138,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0003416666666666667,4.08530274716594,0.0003416666666664625,0.0,0.0014349999999991425,225
35657,768972,3897477.79,8340.04,4.2,0.02,38.73138,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0003333333333333334,4.085636080499274,0.0003333333333337407,0.0,0.001400000000001711,225
35658,768973,3897537.79,8400.04,4.2,0.02,38.71608,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0003333333333333334,4.085969413832608,0.0003333333333337407,0.0,0.001400000000001711,225
35659,768974,3897597.79,8460.04,4.2,0.019,38.71608,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.000325,4.086294413832608,0.00032500000000013074,0.0,0.0013650000000005492,225
35660,768975,3897657.79,8520.04,4.2,0.019,38.71608,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00031666666666666665,4.086611080499274,0.00031666666666652077,0.0,0.0013299999999993872,225
35661,768976,3897717.79,8580.04,4.2,0.019,38.73138,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00031666666666666665,4.086927747165941,0.00031666666666652077,0.0,0.0013299999999993872,225
35662,768977,3897777.79,8640.04,4.2,0.019,38.70078,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00031666666666666665,4.087244413832607,0.00031666666666652077,0.0,0.0013299999999993872,225
35663,768978,3897837.79,8700.04,4.2,0.018,38.68547,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0003083333333333333,4.08755274716594,0.0003083333333329108,0.0,0.0012949999999982253,225
35664,768979,3897897.79,8760.04,4.2,0.017,38.70078,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0002916666666666667,4.087844413832607,0.00029166666666657903,0.0,0.001224999999999632,225
35665,768980,3897957.79,8820.04,4.2,0.017,38.68547,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00028333333333333335,4.08812774716594,0.00028333333333296906,0.0,0.00118999999999847,225
35666,768981,3898017.79,8880.04,4.2,0.016,38.67017,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.000275,4.08840274716594,0.00027500000000024727,0.0,0.0011550000000010387,225
35667,768982,3898077.79,8940.04,4.2,0.018,38.65487,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00028333333333333335,4.088686080499273,0.00028333333333296906,0.0,0.00118999999999847,225
35668,768983,3898137.79,9000.04,4.2,0.016,38.65487,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00028333333333333335,4.088969413832606,0.00028333333333296906,0.0,0.00118999999999847,225
35669,768984,3898197.79,9060.04,4.2,0.016,38.67017,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.0002666666666666666,4.089236080499273,0.0002666666666666373,0.0,0.0011199999999998767,225
35670,768985,3898257.79,9120.04,4.2,0.015,38.63956,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00025833333333333334,4.089494413832606,0.0002583333333330273,0.0,0.0010849999999987148,225
35671,768986,3898317.79,9180.04,4.2,0.015,38.63956,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00025,4.089744413832606,0.00025000000000030553,0.0,0.0010500000000012832,225
35672,768987,3898377.79,9240.04,4.2,0.014,38.63956,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00024166666666666667,4.089986080499273,0.00024166666666669556,0.0,0.0010150000000001215,225
35673,768988,3898437.79,9300.04,4.2,0.013,38.62426,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.000225,4.090211080499273,0.0002250000000003638,0.0,0.000945000000001528,225
35674,768989,3898497.79,9360.04,4.2,0.014,38.60895,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.000225,4.090436080499273,0.0002250000000003638,0.0,0.000945000000001528,225
35675,768990,3898557.79,9420.04,4.2,0.013,38.60895,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.000225,4.090661080499274,0.0002250000000003638,0.0,0.000945000000001528,225
35676,768991,3898617.79,9480.04,4.2,0.014,38.60895,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.000225,4.090886080499274,0.0002250000000003638,0.0,0.000945000000001528,225
35677,768992,3898677.79,9540.04,4.2,0.012,38.57835,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00021666666666666668,4.091102747165941,0.00021666666666675383,0.0,0.0009100000000003661,225
35678,768993,3898737.79,9600.04,4.2,0.013,38.57835,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00020833333333333335,4.091311080499274,0.00020833333333314386,0.0,0.0008749999999992042,225
35679,768994,3898797.79,9660.04,4.2,0.012,38.57835,charge (after random walk discharge),C,29-12-2014 17:35,22157,60.0,0.00020833333333333335,4.091519413832607,0.00020833333333314386,0.0,0.0008749999999992042,225
35680,768995,3898837.72,9699.97,4.2,0.01,38.57835,charge (after random walk discharge),C,29-12-2014 17:35,22157,39.93000000016764,0.00012200833333384554,4.091641422165941,0.00012200833333420036,0.0,0.0005124350000036415,225
35681,771534,3904819.53,0.04,3.988,2.004,39.83327,charge (after random walk discharge),C,29-12-2014 21:57,22239,0.039999999571591616,1.1133333214093e-05,2.74891714994396,1.1133333214008445e-05,0.21499999999999986,4.439973285746568e-05,226
35682,771535,3904879.53,60.04,4.042,2.0,39.9404,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03336666666666666,2.7822838166106267,0.03336666666666677,0.053999999999999826,0.13486806666666706,226
35683,771536,3904939.53,120.04,4.054,2.0,40.19959,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,2.81561714994396,0.033333333333333215,0.012000000000000455,0.13513333333333286,226
35684,771537,3904999.53,180.04,4.062,2.0,40.48895,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,2.848950483277293,0.033333333333333215,0.008000000000000007,0.13539999999999952,226
35685,771538,3905059.53,240.04,4.07,2.0,40.88491,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,2.8822838166106264,0.033333333333333215,0.008000000000000007,0.13566666666666619,226
35686,771539,3905119.53,300.04,4.078,2.001,41.12859,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.033341666666666665,2.915625483277293,0.033341666666666825,0.008000000000000007,0.1359673166666673,226
35687,771540,3905179.53,360.04,4.086,2.0,41.35703,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.033341666666666665,2.94896714994396,0.033341666666666825,0.008000000000000007,0.13623405000000066,226
35688,771541,3905239.53,420.04,4.094,2.0,41.70731,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,2.9823004832772932,0.033333333333333215,0.008000000000000007,0.13646666666666618,226
35689,771542,3905299.53,480.04,4.102,2.0,41.90529,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,3.0156338166106265,0.033333333333333215,0.008000000000000007,0.13673333333333285,226
35690,771543,3905359.53,540.04,4.11,2.0,42.14896,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,3.0489671499439597,0.033333333333333215,0.008000000000000007,0.1369999999999995,226
35691,771544,3905419.53,600.04,4.118,2.0,42.30125,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,3.082300483277293,0.033333333333333215,0.008000000000000007,0.13726666666666618,226
35692,771545,3905479.53,660.04,4.125,2.0,42.48401,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,3.115633816610626,0.033333333333333215,0.006999999999999673,0.1374999999999995,226
35693,771546,3905539.53,720.04,4.134,2.0,42.66676,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,3.1489671499439593,0.033333333333333215,0.009000000000000341,0.13779999999999953,226
35694,771547,3905599.53,780.04,4.142,2.0,42.87997,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,3.1823004832772925,0.033333333333333215,0.008000000000000007,0.1380666666666662,226
35695,771548,3905659.53,840.04,4.151,2.0,43.07796,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,3.2156338166106258,0.033333333333333215,0.008999999999999453,0.13836666666666617,226
35696,771549,3905719.53,900.04,4.16,2.0,43.18456,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,3.248967149943959,0.033333333333333215,0.009000000000000341,0.1386666666666662,226
35697,771550,3905779.53,960.04,4.169,2.0,43.23025,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,3.282300483277292,0.033333333333333215,0.008999999999999453,0.13896666666666616,226
35698,771551,3905839.53,1020.04,4.18,2.0,43.36732,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,3.3156338166106254,0.033333333333333215,0.01100000000000012,0.13933333333333284,226
35699,771552,3905899.53,1080.04,4.19,2.0,43.55007,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03333333333333333,3.3489671499439586,0.033333333333333215,0.010000000000000675,0.1396666666666662,226
35700,771553,3905959.53,1140.04,4.2,1.989,43.5653,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03324166666666666,3.3822088166106252,0.033241666666666614,0.009999999999999787,0.1396149999999998,226
35701,771554,3906019.53,1200.04,4.2,1.901,43.53484,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.03241666666666666,3.414625483277292,0.03241666666666676,0.0,0.1361500000000004,226
35702,771555,3906079.53,1260.04,4.2,1.822,43.51962,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.031024999999999997,3.445650483277292,0.03102500000000008,0.0,0.13030500000000034,226
35703,771556,3906139.53,1320.04,4.2,1.743,43.4587,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.029708333333333337,3.4753588166106253,0.029708333333333226,0.0,0.12477499999999955,226
35704,771557,3906199.53,1380.04,4.2,1.665,43.36732,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.0284,3.5037588166106253,0.02839999999999998,0.0,0.11927999999999993,226
35705,771558,3906259.53,1440.04,4.2,1.588,43.21503,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.02710833333333333,3.530867149943959,0.027108333333333512,0.0,0.11385500000000076,226
35706,771559,3906319.53,1500.04,4.2,1.517,43.12365,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.025875,3.556742149943959,0.025875000000000092,0.0,0.1086750000000004,226
35707,771560,3906379.53,1560.04,4.2,1.446,42.95612,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.024691666666666667,3.5814338166106254,0.024691666666666556,0.0,0.10370499999999955,226
35708,771561,3906439.53,1620.04,4.2,1.378,42.77337,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.02353333333333333,3.604967149943959,0.023533333333333406,0.0,0.09884000000000032,226
35709,771562,3906499.53,1680.04,4.2,1.313,42.60585,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.022424999999999997,3.627392149943959,0.02242500000000014,0.0,0.09418500000000059,226
35710,771563,3906559.53,1740.04,4.2,1.249,42.40786,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.021350000000000004,3.648742149943959,0.02134999999999998,0.0,0.08966999999999992,226
35711,771564,3906619.53,1800.04,4.2,1.19,42.24034,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.020325000000000003,3.669067149943959,0.02032500000000015,0.0,0.08536500000000062,226
35712,771565,3906679.53,1860.04,4.2,1.132,42.02713,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.019350000000000003,3.6884171499439593,0.0193500000000002,0.0,0.08127000000000084,226
35713,771566,3906739.53,1920.04,4.2,1.077,41.87483,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.01840833333333333,3.7068254832772927,0.01840833333333336,0.0,0.07731500000000012,226
35714,771567,3906799.53,1980.04,4.2,1.023,41.72254,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.017499999999999998,3.7243254832772927,0.01750000000000007,0.0,0.0735000000000003,226
35715,771568,3906859.53,2040.04,4.2,0.976,41.53978,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.016658333333333334,3.740983816610626,0.01665833333333344,0.0,0.06996500000000046,226
35716,771569,3906919.53,2100.04,4.2,0.927,41.37226,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.015858333333333332,3.7568421499439597,0.01585833333333353,0.0,0.06660500000000083,226
35717,771570,3906979.53,2160.04,4.2,0.883,41.20473,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.015083333333333334,3.771925483277293,0.015083333333333115,0.0,0.06334999999999909,226
35718,771571,3907039.53,2220.04,4.2,0.84,41.06767,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.014358333333333332,3.7862838166106263,0.014358333333333473,0.0,0.06030500000000059,226
35719,771572,3907099.53,2280.04,4.2,0.8,40.9306,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.013666666666666667,3.799950483277293,0.013666666666666494,0.0,0.05739999999999928,226
35720,771573,3907159.53,2340.04,4.2,0.761,40.79354,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.013008333333333334,3.8129588166106263,0.01300833333333351,0.0,0.054635000000000745,226
35721,771574,3907219.53,2400.04,4.2,0.724,40.68693,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.012374999999999999,3.8253338166106263,0.012375000000000025,0.0,0.051975000000000104,226
35722,771575,3907279.53,2460.04,4.2,0.69,40.58033,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.011783333333333333,3.8371171499439596,0.011783333333333257,0.0,0.04948999999999968,226
35723,771576,3907339.53,2520.04,4.2,0.656,40.47372,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.011216666666666668,3.8483338166106265,0.011216666666666875,0.0,0.04711000000000087,226
35724,771577,3907399.53,2580.04,4.2,0.626,40.35188,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.010683333333333335,3.8590171499439596,0.010683333333333156,0.0,0.04486999999999926,226
35725,771578,3907459.53,2640.04,4.2,0.598,40.27574,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.010199999999999999,3.86921714994396,0.010200000000000209,0.0,0.04284000000000088,226
35726,771579,3907519.53,2700.04,4.2,0.569,40.18436,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.009724999999999998,3.87894214994396,0.009724999999999984,0.0,0.04084499999999993,226
35727,771580,3907579.53,2760.04,4.2,0.543,40.09298,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.009266666666666668,3.8882088166106263,0.009266666666666534,0.0,0.03891999999999945,226
35728,771581,3907639.53,2820.04,4.2,0.516,40.03207,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.008825000000000001,3.897033816610626,0.00882499999999986,0.0,0.03706499999999942,226
35729,771582,3907699.53,2880.04,4.2,0.493,39.971,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.008408333333333332,3.9054421499439593,0.008408333333333129,0.0,0.035314999999999146,226
35730,771583,3907759.53,2940.04,4.2,0.469,39.92509,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.008016666666666665,3.913458816610626,0.008016666666666783,0.0,0.03367000000000049,226
35731,771584,3907819.53,3000.04,4.2,0.448,39.86388,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.007641666666666666,3.921100483277293,0.007641666666666769,0.0,0.03209500000000043,226
35732,771585,3907879.53,3060.04,4.2,0.428,39.83327,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.0073,3.9284004832772927,0.007299999999999862,0.0,0.030659999999999424,226
35733,771586,3907939.53,3120.04,4.2,0.408,39.78736,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.006966666666666666,3.9353671499439593,0.0069666666666665655,0.0,0.029259999999999578,226
35734,771587,3907999.53,3180.04,4.2,0.389,39.74145,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.0066416666666666655,3.942008816610626,0.006641666666666879,0.0,0.02789500000000089,226
35735,771588,3908059.53,3240.04,4.2,0.372,39.72614,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.0063416666666666665,3.948350483277293,0.00634166666666669,0.0,0.0266350000000001,226
35736,771589,3908119.53,3300.04,4.2,0.355,39.71084,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.006058333333333333,3.954408816610626,0.006058333333333277,0.0,0.025444999999999763,226
35737,771590,3908179.53,3360.04,4.2,0.34,39.68023,charge (after random walk discharge),C,29-12-2014 21:57,22239,60.0,0.005791666666666667,3.960200483277293,0.005791666666666639,0.0,0.024324999999999885,226
